Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
0,6,55,6,14,8,9,3.0,4,A
5,6,56,6,16,8,12,4.0,19,A
0,6,77,6,11,1.0,3,1.0,10,C
0,6,30,6,2,1.0,3,2.0,10,A
0,1,23,1,2,6.0,3,5.0,4,D
5,1,43,6,14,2.0,3,4.0,10,B
0,1,39,6,13,5.0,3,1.0,10,A
0,6,29,1,16,1.0,12,2.0,10,D
0,6,37,6,18,8,3,2.0,10,D
5,6,45,1,7,2.0,3,2.0,10,D
0,6,48,1,16,2.0,12,2.0,21,D
0,6,27,1,13,0.0,9,4.0,10,A
5,6,60,1,13,9.0,3,4.0,17,B
0,6,45,6,13,4.0,9,3.0,21,B
0,1,31,6,2,8,3,1.0,10,D
0,1,33,1,18,1.0,3,4.0,4,C
0,8,18,1,8,6.0,12,4.0,17,D
5,6,48,6,14,8,9,3.0,10,B
5,6,83,1,11,8,3,2.0,10,A
0,6,57,6,16,8,3,4.0,21,A
0,1,26,6,2,8,3,3.0,19,D
0,6,51,6,14,8.0,3,5.0,10,A
0,6,67,1,16,2.0,12,1.0,10,C
0,6,38,6,14,9.0,9,2.0,10,C
5,1,40,6,18,0.0,3,1.0,10,C
5,6,45,6,14,5.0,9,2.0,10,B
0,6,48,6,14,0.0,9,4.0,10,C
5,6,69,1,11,0.0,9,2.0,10,C
0,1,21,1,2,9.0,3,5.0,10,D
5,6,48,1,7,1.0,12,8,10,B
5,1,18,1,2,8,3,3.0,17,D
0,6,72,6,14,0.0,3,3.0,4,C
0,6,85,1,11,8,3,1.0,10,D
5,1,21,1,22,1.0,3,5.0,4,D
5,6,48,6,14,1.0,3,1.0,4,A
5,1,37,6,13,6.0,3,8,10,A
0,1,28,1,2,1.0,3,5.0,4,D
0,6,55,6,13,1.0,3,2.0,10,A
5,1,56,6,14,0.0,3,2.0,10,C
0,6,50,6,18,1.0,3,2.0,10,C
0,1,21,1,2,1.0,3,4.0,10,D
0,1,18,1,2,0.0,3,6.0,10,D
0,6,68,6,11,0.0,12,2.0,10,B
0,6,47,6,14,13.0,3,1.0,10,C
0,6,75,1,11,1.0,12,2.0,10,B
0,6,50,6,14,3.0,9,4.0,21,C
0,1,31,6,2,0.0,3,4.0,10,D
5,1,30,6,14,0.0,3,3.0,10,A
5,6,41,6,14,0.0,3,4.0,10,A
0,6,41,8,16,6.0,12,2.0,17,A
5,6,35,1,2,2.0,3,1.0,10,A
0,6,37,6,2,0.0,3,1.0,10,D
0,6,60,6,13,0.0,3,8,10,D
0,6,50,6,18,0.0,9,3.0,10,C
0,6,36,6,14,0.0,9,2.0,10,C
5,1,26,1,22,3.0,3,3.0,17,A
0,6,62,1,8,7.0,12,2.0,10,D
0,1,22,1,2,0.0,3,4.0,4,D
5,1,19,1,2,0.0,3,3.0,10,D
5,6,45,6,14,0.0,9,5.0,10,C
5,1,31,1,18,0.0,3,4.0,10,D
0,6,56,6,14,0.0,9,3.0,4,C
5,6,62,8,11,8.0,3,5.0,10,A
5,1,25,6,2,1.0,3,3.0,10,B
5,6,73,6,11,1.0,3,1.0,10,B
0,6,62,6,18,1.0,9,4.0,17,C
0,6,46,1,13,0.0,9,3.0,10,A
5,6,51,6,14,8,3,8,17,C
0,6,25,6,16,1.0,12,2.0,10,A
0,6,66,8,16,0.0,12,2.0,10,B
0,1,27,6,22,1.0,3,2.0,17,A
0,6,87,1,16,1.0,3,2.0,10,A
5,6,47,6,14,0.0,3,1.0,19,A
0,6,57,6,14,1.0,9,4.0,10,C
0,6,60,6,14,0.0,9,4.0,17,A
0,6,40,6,16,8,12,5.0,10,B
5,1,32,6,18,7.0,3,8,21,A
0,1,28,6,2,2.0,3,3.0,10,D
0,1,39,6,18,4.0,3,3.0,10,C
5,1,47,6,22,9.0,3,1.0,10,D
5,1,39,6,8,8.0,3,8,10,C
0,1,28,1,13,1.0,3,8,17,A
0,6,69,6,14,0.0,9,3.0,10,A
5,1,42,6,14,0.0,3,1.0,10,D
5,6,46,6,7,1.0,3,1.0,10,D
5,1,23,1,22,3.0,3,3.0,10,C
0,1,45,6,14,1.0,3,5.0,10,C
5,6,38,6,18,1.0,9,4.0,10,B
5,6,71,1,11,1.0,12,3.0,10,D
5,1,26,1,18,0.0,3,2.0,10,D
5,6,60,6,14,8.0,12,2.0,10,C
5,6,46,6,14,1.0,9,2.0,10,C
0,6,39,6,13,1.0,9,4.0,17,C
5,1,18,1,2,1.0,3,3.0,10,D
0,6,26,6,18,1.0,9,2.0,15,A
0,6,53,6,14,1.0,12,2.0,10,D
0,6,40,6,13,1.0,9,2.0,17,C
0,6,76,1,16,8,3,7.0,4,D
0,6,26,6,13,0.0,9,3.0,17,A
5,6,65,6,14,0.0,9,2.0,10,C
5,1,37,6,14,12.0,3,2.0,10,A
0,1,25,1,2,0.0,3,4.0,17,C
5,1,21,1,7,0.0,3,5.0,21,D
5,1,25,1,2,0.0,3,4.0,21,D
0,1,23,1,2,4.0,3,5.0,10,D
5,1,30,6,2,1.0,3,6.0,17,D
5,1,30,1,18,0.0,3,4.0,10,D
0,6,42,1,13,0.0,9,4.0,4,A
5,6,81,1,11,8,12,2.0,10,D
0,6,49,6,13,1.0,9,5.0,10,C
0,1,32,1,2,0.0,3,3.0,21,A
5,6,43,6,14,8,9,4.0,21,B
0,6,26,1,16,9.0,12,4.0,10,D
5,1,67,1,14,1.0,3,2.0,10,B
0,6,88,1,16,0.0,3,1.0,10,A
5,1,40,6,2,8.0,3,4.0,21,D
5,8,48,6,14,0.0,3,4.0,21,C
0,1,18,1,2,7.0,3,3.0,19,D
0,6,39,6,8,5.0,9,3.0,10,A
0,6,61,6,13,7.0,12,5.0,10,B
5,6,51,6,14,8,12,4.0,10,C
5,6,25,1,7,0.0,9,2.0,4,A
0,1,35,6,14,6.0,3,3.0,10,B
0,6,46,1,16,0.0,12,2.0,10,C
5,6,53,1,20,2.0,12,3.0,10,B
0,6,48,6,13,9.0,3,1.0,10,D
0,6,75,6,11,1.0,3,2.0,10,D
0,1,23,1,2,1.0,3,3.0,4,D
0,1,29,1,18,1.0,3,2.0,10,D
0,6,46,1,14,0.0,3,2.0,10,B
5,1,61,6,22,1.0,3,1.0,10,D
5,1,37,1,14,1.0,3,1.0,10,B
5,1,23,1,2,6.0,3,5.0,21,D
0,1,21,1,2,8,3,8.0,10,D
5,1,33,1,2,7.0,3,4.0,23,D
0,6,74,1,16,0.0,3,8,8,D
0,1,41,1,13,0.0,3,2.0,10,D
5,6,58,6,7,8,12,4.0,10,B
0,6,25,6,13,8.0,9,2.0,10,A
0,1,33,1,22,2.0,3,3.0,10,D
0,6,43,1,18,0.0,3,2.0,10,A
0,6,25,1,16,1.0,3,2.0,4,D
5,1,26,1,7,0.0,3,1.0,10,A
0,1,22,1,2,1.0,3,5.0,10,D
0,6,28,1,14,0.0,9,2.0,10,D
5,1,36,6,13,7.0,3,1.0,10,A
5,1,28,1,2,1.0,3,3.0,4,C
0,6,85,6,14,1.0,12,4.0,10,A
0,1,30,6,13,0.0,3,8,10,D
0,6,43,6,2,7.0,12,2.0,10,A
0,6,82,1,16,1.0,12,2.0,10,B
0,8,48,6,16,8,12,5.0,10,B
5,1,18,1,2,3.0,3,3.0,21,D
0,6,53,6,7,1.0,3,2.0,17,A
0,6,50,6,14,0.0,9,4.0,10,B
5,6,39,1,7,9.0,9,6.0,4,D
5,6,35,1,7,2.0,9,6.0,21,B
0,1,28,6,13,8,3,3.0,4,D
5,1,33,6,7,1.0,3,3.0,10,A
5,6,35,6,2,1.0,3,3.0,10,C
0,6,48,6,13,0.0,9,4.0,10,B
5,6,50,6,14,1.0,12,3.0,4,C
0,6,47,1,13,0.0,9,4.0,10,C
5,1,50,6,14,4.0,3,1.0,10,C
0,6,56,6,14,8,3,4.0,17,A
5,1,26,1,2,10.0,3,1.0,10,D
0,1,21,1,2,0.0,3,4.0,10,D
0,6,61,6,13,1.0,9,4.0,10,C
5,6,88,1,11,0.0,12,2.0,10,B
0,1,72,1,22,1.0,3,2.0,10,D
0,6,61,6,14,1.0,3,2.0,10,B
5,6,45,1,7,8.0,3,8,10,A
5,6,51,1,7,1.0,9,5.0,4,B
0,1,42,6,14,6.0,3,2.0,17,B
0,6,59,1,13,8.0,9,3.0,10,C
5,1,45,6,2,4.0,3,1.0,10,A
5,6,68,6,14,8,9,3.0,10,C
5,6,85,6,11,0.0,12,2.0,10,A
0,6,46,6,18,1.0,9,4.0,10,B
5,6,32,6,14,0.0,9,2.0,10,B
5,6,70,6,7,0.0,3,1.0,10,C
0,6,37,6,13,8,3,8,17,D
5,1,30,1,22,1.0,3,4.0,10,B
5,1,33,6,7,1.0,3,2.0,10,A
0,6,61,1,2,8,3,3.0,10,A
5,1,37,6,7,0.0,3,1.0,4,D
0,6,32,6,13,6.0,3,2.0,21,B
0,6,52,6,14,0.0,12,2.0,10,B
5,6,42,1,13,0.0,9,3.0,10,B
0,6,47,6,14,3.0,9,2.0,10,B
5,6,52,6,14,9.0,3,2.0,10,C
0,6,66,6,13,0.0,9,3.0,10,C
5,1,28,1,7,8,3,6.0,10,C
5,6,47,6,22,1.0,3,1.0,10,D
0,6,52,6,13,1.0,9,3.0,10,B
0,1,27,1,2,2.0,3,4.0,17,D
5,6,56,6,14,0.0,9,5.0,10,B
5,6,53,1,7,7.0,9,6.0,4,A
5,6,45,6,14,1.0,9,4.0,4,B
5,1,37,1,20,1.0,3,1.0,19,D
5,6,36,1,14,2.0,9,4.0,17,C
0,1,25,6,13,2.0,3,3.0,19,D
5,6,45,6,14,1.0,9,2.0,10,B
0,6,72,6,20,9.0,3,8,8,A
0,1,35,6,13,1.0,3,3.0,17,A
5,6,72,6,11,1.0,12,2.0,10,B
5,6,31,1,14,1.0,3,4.0,10,D
0,6,47,1,13,4.0,9,3.0,10,B
0,1,20,1,2,7.0,3,3.0,10,D
5,6,73,6,11,1.0,3,2.0,10,B
0,6,29,1,18,8,12,2.0,17,B
0,6,25,1,13,3.0,9,2.0,17,D
0,6,52,6,16,0.0,12,4.0,10,C
5,1,27,6,14,1.0,3,6.0,10,C
0,6,52,6,16,1.0,9,4.0,21,C
5,6,49,6,14,0.0,3,1.0,10,C
0,6,60,8,8,8,9,4.0,10,B
0,1,45,6,22,0.0,3,1.0,17,D
0,6,59,6,14,4.0,3,1.0,4,B
5,1,18,1,2,8.0,3,5.0,10,D
0,1,18,1,2,0.0,3,3.0,10,D
0,6,55,1,14,1.0,3,1.0,10,C
5,1,59,6,13,1.0,3,1.0,10,A
0,1,22,1,2,0.0,3,2.0,10,D
0,6,52,6,16,0.0,12,4.0,10,C
0,6,51,6,14,1.0,9,3.0,10,C
0,6,35,1,16,0.0,12,5.0,10,A
5,1,26,1,16,8.0,3,3.0,10,D
0,6,38,6,13,1.0,9,2.0,10,C
0,6,43,6,18,1.0,3,4.0,17,A
0,1,41,6,13,1.0,3,2.0,17,A
5,1,27,1,20,8.0,3,8,4,D
0,6,60,6,8,0.0,3,1.0,10,B
5,1,25,1,18,8,3,4.0,10,D
0,1,18,1,2,8,3,5.0,4,D
0,6,47,6,14,0.0,9,4.0,17,C
0,6,71,1,22,1.0,3,1.0,10,D
5,1,32,6,13,1.0,3,3.0,10,A
0,6,60,6,13,1.0,9,3.0,10,C
5,1,33,6,2,0.0,3,8,10,B
5,1,37,6,14,9.0,3,1.0,21,A
0,6,48,6,20,9.0,3,1.0,17,C
5,8,33,1,7,7.0,12,5.0,4,D
5,6,68,6,14,1.0,9,2.0,10,C
0,6,51,1,14,0.0,3,3.0,10,A
0,6,52,6,16,1.0,3,4.0,10,C
0,6,31,6,22,13.0,12,4.0,4,D
0,1,39,1,7,1.0,3,1.0,10,A
0,8,60,6,11,1.0,12,1.0,10,D
5,6,50,6,16,4.0,12,3.0,10,B
5,1,19,1,2,8,3,4.0,19,D
0,1,18,1,2,0.0,3,6.0,10,D
0,6,37,6,14,0.0,3,2.0,10,C
5,6,50,6,18,1.0,9,3.0,10,B
5,1,20,1,2,0.0,3,8,10,D
0,1,19,1,2,1.0,3,6.0,10,D
0,1,31,6,2,0.0,3,4.0,10,D
0,6,53,6,18,14.0,9,2.0,10,B
5,6,26,6,14,12.0,9,2.0,10,B
0,1,37,6,2,8.0,3,3.0,10,D
5,6,49,1,2,8,9,2.0,4,B
0,6,70,1,13,8,3,1.0,10,B
5,6,48,1,11,1.0,12,2.0,10,D
0,1,21,1,2,0.0,3,4.0,10,D
0,1,19,1,2,0.0,3,4.0,21,D
0,8,61,1,8,0.0,12,8,4,A
0,1,31,1,2,8,3,3.0,4,A
5,6,65,6,11,0.0,12,3.0,10,B
0,6,73,1,16,1.0,3,1.0,10,B
5,6,50,6,14,1.0,9,3.0,10,B
0,6,70,6,11,0.0,3,1.0,10,A
0,6,58,6,7,0.0,3,1.0,10,D
5,8,58,1,22,14.0,12,6.0,17,D
0,1,18,6,2,1.0,3,2.0,10,D
0,1,32,1,2,0.0,3,4.0,10,D
5,1,40,6,11,4.0,3,1.0,10,B
5,1,49,6,22,0.0,3,5.0,10,A
0,1,35,6,14,8.0,3,1.0,10,A
5,6,40,6,7,0.0,3,2.0,21,B
0,1,30,6,22,12.0,3,4.0,10,D
5,1,35,6,14,5.0,3,1.0,10,A
0,6,28,1,18,0.0,3,5.0,19,D
0,1,30,8,22,8.0,3,1.0,10,A
0,6,39,6,2,1.0,9,2.0,10,D
0,1,39,6,13,1.0,3,8.0,17,A
5,6,26,6,7,6.0,12,7.0,4,D
0,6,36,6,14,0.0,12,3.0,10,C
5,1,26,6,20,9.0,3,8,17,D
0,1,21,1,2,1.0,3,3.0,15,D
5,1,45,6,14,2.0,3,1.0,10,B
0,6,45,1,13,10.0,9,4.0,10,B
5,6,63,6,14,0.0,9,3.0,10,C
5,1,45,6,14,1.0,3,1.0,10,A
5,6,27,6,2,9.0,12,2.0,10,D
0,6,47,1,16,0.0,3,7.0,4,A
0,6,36,6,14,6.0,9,4.0,10,C
0,6,49,6,14,8,9,2.0,10,C
0,1,25,1,18,7.0,3,4.0,10,C
0,1,32,1,2,0.0,3,7.0,10,D
0,6,41,1,16,6.0,12,3.0,4,A
5,6,50,6,14,9.0,9,4.0,10,A
5,6,63,6,14,0.0,12,2.0,10,C
0,6,69,1,16,8,3,4.0,10,D
5,6,62,6,7,1.0,3,1.0,10,B
0,6,63,6,22,1.0,12,3.0,10,C
5,6,36,6,14,5.0,3,2.0,10,B
5,6,31,1,7,8.0,3,2.0,4,C
5,1,45,1,13,8.0,3,2.0,10,A
5,6,45,6,14,1.0,9,4.0,10,B
0,1,26,1,18,1.0,3,3.0,10,D
0,6,49,1,14,8,9,4.0,10,C
5,1,38,6,22,8.0,3,3.0,4,D
5,6,74,6,11,1.0,12,2.0,10,B
0,1,61,6,11,1.0,3,1.0,10,C
5,1,26,6,2,0.0,3,8,10,D
5,6,70,6,11,1.0,12,2.0,21,B
5,1,30,1,18,8,3,3.0,4,D
5,6,57,6,14,1.0,9,4.0,10,C
5,6,35,8,8,8.0,9,4.0,4,A
0,1,20,1,2,1.0,3,3.0,4,D
0,1,19,1,2,5.0,3,4.0,21,D
0,1,52,6,14,1.0,3,3.0,17,B
0,1,31,6,14,8,3,6.0,17,A
0,1,22,1,22,0.0,3,3.0,4,D
0,6,27,6,20,9.0,3,8,10,D
5,8,39,6,14,1.0,3,3.0,10,B
5,1,28,1,20,8.0,3,8,10,D
0,6,59,1,7,8,9,4.0,10,B
5,6,57,6,14,1.0,9,3.0,8,C
0,1,25,6,2,1.0,3,4.0,17,D
5,6,40,1,7,0.0,3,3.0,10,A
5,6,53,6,14,1.0,3,2.0,10,A
5,1,32,6,14,9.0,3,1.0,10,A
5,1,70,6,14,0.0,3,2.0,10,B
0,1,48,6,7,0.0,3,1.0,21,A
0,6,75,6,11,1.0,12,2.0,10,C
0,6,62,6,14,0.0,3,1.0,10,B
0,6,41,1,14,1.0,9,6.0,10,B
0,6,55,6,14,0.0,9,3.0,10,C
5,1,35,6,14,8.0,3,8,10,A
5,1,20,1,2,4.0,3,3.0,4,D
0,1,20,1,2,0.0,3,3.0,4,D
5,1,35,1,8,0.0,3,5.0,10,C
5,6,56,6,13,1.0,9,3.0,4,B
0,6,39,1,16,1.0,12,7.0,4,D
0,6,42,6,13,8,3,3.0,10,D
0,6,35,6,14,1.0,9,2.0,4,B
5,1,35,1,7,1.0,3,1.0,4,A
0,1,33,6,2,0.0,3,2.0,10,C
0,1,42,6,14,1.0,3,2.0,10,A
0,1,35,6,14,5.0,3,2.0,10,A
5,1,27,1,2,0.0,3,3.0,10,A
0,1,33,1,13,6.0,3,2.0,4,D
5,1,32,6,14,9.0,3,1.0,10,D
5,1,35,1,13,4.0,3,2.0,10,D
0,1,22,1,2,0.0,3,9.0,10,D
0,6,40,6,14,3.0,9,4.0,17,C
0,6,51,6,14,3.0,9,2.0,10,C
0,6,88,6,11,8,3,8,10,B
0,6,82,6,11,1.0,12,2.0,10,A
0,6,43,6,14,6.0,9,3.0,10,B
5,1,29,1,22,9.0,3,4.0,21,A
5,1,38,6,14,9.0,3,1.0,10,B
0,6,37,6,14,0.0,9,3.0,10,C
0,1,32,6,2,0.0,3,6.0,15,D
0,1,26,6,13,5.0,3,4.0,10,D
0,6,39,6,13,0.0,9,4.0,17,A
5,1,43,6,14,0.0,3,1.0,10,A
0,6,51,6,18,11.0,9,2.0,10,C
0,6,52,6,14,0.0,9,2.0,10,C
0,1,51,1,13,1.0,3,1.0,10,A
0,1,20,1,2,8,3,4.0,4,D
0,1,33,1,2,0.0,3,5.0,23,C
5,1,36,6,13,8,3,1.0,17,A
5,6,39,1,7,8,9,6.0,4,D
0,6,48,6,14,0.0,3,2.0,10,C
5,6,78,1,11,1.0,12,2.0,4,B
0,6,46,6,14,1.0,3,1.0,10,A
5,6,26,1,20,8,3,4.0,10,D
0,1,26,1,2,0.0,3,7.0,10,A
5,1,37,6,7,7.0,3,8,10,A
5,6,75,6,20,1.0,12,8,10,B
0,1,19,1,18,8,3,5.0,17,D
0,1,22,1,2,1.0,3,4.0,4,D
0,6,27,1,7,6.0,3,3.0,10,D
0,8,57,6,14,3.0,12,3.0,10,D
5,1,32,1,14,8,3,5.0,19,B
0,6,37,1,13,0.0,9,4.0,17,D
5,1,33,6,22,1.0,3,3.0,23,B
5,6,57,1,7,0.0,3,1.0,10,B
0,1,35,6,13,0.0,3,3.0,17,A
5,1,26,6,14,1.0,3,3.0,21,A
0,1,31,6,18,1.0,3,2.0,10,A
5,1,53,6,14,1.0,3,8,15,D
5,6,56,6,7,2.0,12,2.0,10,B
0,6,65,6,11,0.0,3,1.0,4,D
0,1,23,1,2,7.0,3,3.0,10,D
0,6,68,1,16,1.0,12,2.0,10,B
5,1,32,1,20,9.0,3,1.0,10,D
5,1,21,1,2,0.0,3,5.0,10,D
5,6,61,6,14,8,3,2.0,10,C
0,6,25,6,13,1.0,9,2.0,10,A
5,6,36,6,13,0.0,9,3.0,10,B
0,1,25,1,16,3.0,3,1.0,4,A
0,6,58,6,14,9.0,9,4.0,10,C
0,6,66,6,16,1.0,3,2.0,10,A
5,1,42,6,14,1.0,3,2.0,10,A
5,6,36,6,18,13.0,3,2.0,10,B
0,6,58,1,14,9.0,3,2.0,10,B
5,1,36,1,7,0.0,3,1.0,10,A
0,1,28,1,2,2.0,3,4.0,10,C
0,6,45,1,14,4.0,9,2.0,10,C
5,6,35,1,13,10.0,3,2.0,17,A
0,6,59,6,14,11.0,9,3.0,10,C
0,6,49,6,13,0.0,3,1.0,10,A
5,1,51,6,13,0.0,3,1.0,10,A
0,1,40,6,14,5.0,3,2.0,10,A
5,8,49,1,2,2.0,9,2.0,17,D
5,6,74,6,11,1.0,3,1.0,10,C
0,1,27,6,2,4.0,3,2.0,10,D
0,6,70,6,14,0.0,12,2.0,10,C
5,6,62,6,11,0.0,3,2.0,10,C
0,1,37,6,14,9.0,3,1.0,10,A
5,1,40,1,2,8.0,3,3.0,17,D
0,1,47,6,8,0.0,3,1.0,10,B
0,6,52,6,13,1.0,9,4.0,10,B
5,6,57,6,16,0.0,9,2.0,10,C
0,1,37,6,14,8.0,3,3.0,10,C
0,6,60,6,14,1.0,3,1.0,10,B
0,6,43,6,16,7.0,12,3.0,10,B
0,6,37,6,13,4.0,3,1.0,10,B
0,6,59,6,13,1.0,9,3.0,10,B
5,6,60,6,14,2.0,3,3.0,4,B
0,6,69,1,11,1.0,3,3.0,10,C
0,6,49,6,16,1.0,12,4.0,10,C
0,1,23,1,2,1.0,3,5.0,10,D
5,6,43,6,14,2.0,9,3.0,10,B
5,1,22,1,2,1.0,3,7.0,17,D
0,1,29,1,2,0.0,3,4.0,10,C
0,6,26,6,22,0.0,3,2.0,17,D
5,6,36,1,14,1.0,9,4.0,4,B
5,1,55,6,13,1.0,3,1.0,10,A
5,6,59,6,7,0.0,3,1.0,17,B
5,6,83,6,14,8,12,2.0,10,A
5,1,55,6,18,3.0,3,8,17,C
0,6,53,6,14,2.0,9,3.0,10,C
0,6,62,6,14,1.0,9,3.0,17,B
0,6,73,1,16,0.0,12,3.0,10,A
0,6,45,1,18,9.0,12,4.0,10,D
5,8,28,6,2,4.0,3,8.0,17,C
0,1,28,6,2,1.0,3,4.0,10,D
0,1,25,1,22,0.0,3,2.0,4,A
0,6,52,6,7,1.0,9,3.0,4,C
0,6,61,6,13,11.0,9,3.0,10,A
5,1,27,6,14,1.0,3,4.0,10,D
0,6,31,6,13,8.0,9,2.0,10,B
0,1,40,6,14,1.0,3,4.0,17,A
0,1,27,6,14,1.0,3,3.0,10,B
5,1,60,6,14,6.0,3,1.0,10,B
0,6,40,6,2,6.0,12,2.0,10,A
0,6,32,1,13,5.0,3,2.0,4,A
5,6,42,6,7,1.0,3,2.0,10,B
0,6,32,6,18,0.0,9,2.0,17,D
0,1,27,6,14,9.0,3,2.0,10,B
0,1,29,1,13,1.0,3,5.0,10,D
0,1,43,6,13,0.0,3,5.0,21,A
0,6,48,6,18,1.0,9,2.0,10,C
0,6,62,1,13,1.0,9,6.0,10,B
5,1,42,6,14,7.0,3,2.0,10,C
0,6,25,6,14,8.0,9,2.0,10,B
0,1,31,1,14,1.0,3,8,8,A
0,6,61,6,2,1.0,3,4.0,10,D
5,1,26,1,20,8.0,3,1.0,10,D
5,1,27,6,18,1.0,3,4.0,4,B
5,6,40,6,14,0.0,3,2.0,10,B
5,1,23,1,2,0.0,3,4.0,21,D
0,6,45,6,16,0.0,12,4.0,10,B
5,1,37,6,14,9.0,3,1.0,10,A
0,6,28,6,18,8,3,2.0,10,D
0,6,70,1,22,1.0,3,2.0,10,A
0,6,37,6,14,1.0,9,2.0,10,C
5,1,19,1,18,1.0,3,4.0,10,D
0,6,48,1,8,1.0,9,4.0,4,A
0,8,56,6,14,0.0,9,5.0,10,A
0,6,36,1,14,8,9,3.0,10,B
0,6,63,1,13,1.0,9,5.0,10,C
5,6,68,6,14,1.0,9,2.0,10,C
5,1,27,6,2,1.0,3,4.0,21,C
0,1,30,6,13,1.0,3,3.0,10,D
5,1,33,6,18,0.0,3,3.0,10,D
0,6,25,1,13,2.0,3,2.0,4,A
5,1,37,6,13,1.0,3,2.0,15,C
0,1,30,6,13,0.0,3,3.0,10,D
5,6,66,6,7,8.0,9,2.0,10,C
5,1,31,1,7,0.0,3,1.0,17,D
5,1,31,6,7,9.0,3,3.0,10,D
5,6,45,6,14,8.0,12,5.0,10,C
0,6,42,1,13,0.0,3,3.0,4,A
5,6,46,6,14,1.0,9,2.0,10,A
5,6,76,6,11,1.0,12,2.0,10,B
0,1,25,6,2,8.0,3,4.0,10,D
5,6,41,6,7,1.0,9,3.0,4,B
0,6,49,6,7,0.0,9,2.0,17,C
0,1,32,1,8,0.0,3,5.0,4,A
0,6,55,1,14,0.0,3,2.0,10,B
0,6,66,6,16,3.0,12,2.0,10,C
5,6,68,6,14,0.0,3,1.0,10,C
0,1,21,1,8,7.0,3,8,17,D
5,1,39,6,14,0.0,3,8,10,B
5,1,26,6,2,1.0,3,2.0,10,D
0,1,22,1,2,8,3,8,4,D
0,1,20,1,2,0.0,3,4.0,10,D
5,6,50,6,18,1.0,3,3.0,10,B
5,6,84,6,14,1.0,12,2.0,10,A
0,1,43,6,14,12.0,3,5.0,10,C
5,6,63,6,13,0.0,9,4.0,10,B
0,1,37,6,13,9.0,3,1.0,10,D
0,6,31,1,7,5.0,9,3.0,17,A
0,1,26,1,13,1.0,3,3.0,17,D
0,6,41,6,13,2.0,9,3.0,4,D
5,6,62,6,14,1.0,12,2.0,10,B
0,6,45,6,16,0.0,12,4.0,10,B
5,6,28,1,7,6.0,3,3.0,10,A
5,6,89,6,11,0.0,12,2.0,10,C
0,1,20,1,2,0.0,3,4.0,10,D
5,1,40,6,7,9.0,3,2.0,4,B
0,1,23,1,2,0.0,3,4.0,10,D
0,1,41,6,14,4.0,3,1.0,10,A
0,6,78,1,11,1.0,12,2.0,10,A
5,1,43,6,7,0.0,3,1.0,17,A
5,6,57,6,14,0.0,12,4.0,10,C
0,6,55,6,16,1.0,12,3.0,10,C
5,1,27,6,7,11.0,3,1.0,10,B
0,6,51,6,16,1.0,12,4.0,10,C
0,6,35,6,16,9.0,12,4.0,10,C
0,6,49,6,13,1.0,9,3.0,19,A
5,1,33,6,2,7.0,3,2.0,10,D
5,6,60,6,14,1.0,9,2.0,10,C
0,6,52,6,14,8.0,3,3.0,10,C
5,1,42,6,14,1.0,3,2.0,23,C
5,1,28,6,22,2.0,3,3.0,10,D
5,6,43,6,14,5.0,12,3.0,10,B
0,1,25,6,2,0.0,3,4.0,10,C
5,6,51,6,14,8,3,2.0,10,C
0,6,42,6,14,1.0,9,3.0,21,C
0,1,20,1,2,8,3,5.0,15,D
0,8,80,1,11,0.0,3,1.0,10,A
5,6,41,6,14,1.0,12,4.0,21,C
5,6,71,6,11,0.0,3,2.0,10,C
5,6,42,6,14,0.0,9,2.0,10,C
0,6,56,6,14,1.0,9,2.0,10,C
5,6,41,6,2,6.0,9,2.0,10,C
0,6,72,6,13,7.0,3,2.0,10,A
5,1,30,1,13,1.0,3,4.0,10,D
5,1,25,6,13,0.0,3,6.0,21,C
0,1,33,6,22,0.0,3,4.0,21,D
0,1,26,6,14,8,3,8,4,A
0,6,38,1,16,5.0,12,3.0,10,A
0,6,60,6,11,9.0,3,2.0,10,B
5,6,79,1,11,1.0,12,3.0,10,A
5,1,38,6,22,9.0,3,4.0,23,D
0,6,56,6,14,1.0,9,1.0,10,C
0,6,73,1,20,2.0,3,1.0,10,A
5,1,22,1,2,0.0,3,7.0,10,D
0,6,42,1,22,1.0,3,3.0,10,A
0,6,72,1,11,0.0,12,2.0,10,B
5,1,33,6,2,0.0,3,3.0,10,C
0,6,53,6,16,1.0,9,4.0,10,B
5,1,25,1,2,1.0,3,5.0,10,B
0,6,46,6,14,0.0,9,3.0,10,C
0,1,18,1,2,0.0,3,3.0,10,D
5,1,60,6,7,1.0,3,1.0,10,A
0,1,22,1,18,2.0,3,4.0,10,C
0,1,22,1,2,9.0,3,5.0,4,D
0,1,18,1,2,3.0,3,5.0,10,D
0,6,39,6,18,0.0,12,3.0,10,C
0,1,19,1,2,7.0,3,5.0,17,D
5,1,30,1,14,7.0,3,1.0,10,A
0,1,23,1,2,4.0,3,5.0,10,D
0,1,23,1,2,1.0,3,7.0,17,D
5,1,48,6,14,4.0,3,1.0,10,C
0,6,39,6,14,9.0,3,1.0,4,A
5,1,56,6,14,0.0,3,1.0,10,A
0,6,63,1,14,5.0,9,2.0,10,C
5,6,71,1,7,1.0,12,4.0,17,A
5,6,70,6,13,1.0,12,2.0,10,B
0,6,84,1,11,1.0,3,1.0,10,A
0,6,39,6,16,0.0,12,6.0,10,C
