age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
32,12,364657,27,10,9,10,11,5,6,0,0,50,7,<=50K
41,47,42346,27,10,14,25,4,17,20,0,0,24,7,<=50K
24,12,241951,13,9,2,15,42,17,20,0,0,40,7,<=50K
33,12,118500,27,10,14,10,42,5,20,0,0,40,7,<=50K
46,12,188386,43,16,9,10,11,5,6,15024,0,60,7,>50K
31,0,1033222,27,10,9,41,11,5,6,0,0,40,7,<=50K
35,12,92440,77,8,14,34,4,5,6,0,0,50,7,>50K
52,12,190762,65,2,9,41,11,5,6,0,0,40,39,<=50K
30,12,426017,16,7,2,25,30,5,20,0,0,19,7,<=50K
34,47,243867,16,7,44,41,4,17,6,0,0,40,7,<=50K
34,0,240283,13,9,14,37,42,5,20,0,0,40,7,<=50K
20,12,61777,27,10,9,32,11,5,6,0,0,30,7,<=50K
17,12,175024,16,7,2,15,30,5,6,2176,0,18,7,<=50K
32,0,92003,1,13,9,10,19,5,20,0,0,40,7,>50K
29,12,188401,13,9,14,40,4,5,6,0,0,40,7,<=50K
33,12,228528,58,6,2,34,42,5,20,0,0,35,7,<=50K
25,12,133373,13,9,9,37,11,5,6,0,0,60,7,<=50K
36,45,255191,22,14,2,18,4,5,6,0,1408,40,7,<=50K
23,12,204653,13,9,2,15,4,5,6,0,0,72,78,<=50K
63,55,222289,13,9,9,10,11,5,6,0,0,40,7,>50K
47,47,287480,22,14,9,18,11,5,6,0,0,40,7,<=50K
80,35,107762,13,9,63,35,4,5,6,0,0,24,7,<=50K
17,35,202521,16,7,2,35,30,5,6,0,0,40,7,<=50K
40,8,204116,1,13,24,18,4,5,20,2174,0,40,7,<=50K
30,12,29662,31,12,9,25,19,5,20,0,0,25,7,>50K
27,12,116358,27,10,2,34,30,28,6,0,1980,40,64,<=50K
33,12,208405,22,14,9,18,11,5,6,0,0,50,7,>50K
34,47,284843,13,9,2,40,4,17,6,594,0,60,7,<=50K
34,47,117018,27,10,2,49,4,5,20,0,0,40,7,<=50K
23,12,81281,27,10,9,3,11,5,6,0,0,40,7,<=50K
42,47,340148,27,10,9,3,19,5,20,0,0,40,7,<=50K
29,12,363425,1,13,2,18,4,5,6,0,0,40,7,<=50K
45,12,45857,13,9,14,3,4,5,20,0,0,28,7,<=50K
24,45,191073,13,9,2,79,30,5,6,0,0,40,7,<=50K
44,12,116632,27,10,9,18,11,5,6,0,0,40,7,>50K
27,12,405855,23,5,2,34,57,5,6,0,0,40,39,<=50K
20,12,298227,27,10,2,32,4,5,6,0,0,35,7,<=50K
44,12,290521,13,9,63,10,42,17,20,0,0,40,7,<=50K
51,12,56915,13,9,9,34,11,38,6,0,0,40,7,<=50K
20,12,146538,13,9,9,41,11,5,6,0,0,40,7,<=50K
17,35,258872,16,7,2,35,30,5,20,0,0,5,7,<=50K
19,12,206399,13,9,2,41,30,17,20,0,0,40,7,<=50K
45,55,197332,27,10,9,34,11,5,6,0,0,55,7,>50K
60,12,245062,13,9,9,34,11,5,6,0,0,40,7,>50K
42,12,197583,31,12,9,10,11,17,6,0,0,40,35,>50K
44,8,234885,13,9,9,32,19,5,20,0,0,40,7,>50K
40,12,72887,33,11,9,41,11,28,6,0,0,40,7,>50K
30,12,180374,13,9,9,10,19,5,20,0,0,40,7,<=50K
38,12,351299,27,10,9,37,11,17,6,0,0,50,7,<=50K
23,12,54012,13,9,9,37,11,5,6,0,0,60,7,<=50K
32,35,115745,27,10,9,35,11,5,6,0,0,40,7,<=50K
44,12,116632,31,12,2,40,30,5,6,0,0,40,7,<=50K
54,47,288825,13,9,9,37,11,17,6,0,0,40,7,<=50K
32,12,132601,1,13,9,18,11,5,6,0,0,50,7,<=50K
50,12,193374,65,2,24,34,42,5,6,0,0,40,7,<=50K
24,12,170070,1,13,2,46,4,5,20,0,0,20,7,<=50K
37,12,126708,13,9,9,3,19,5,20,0,0,60,7,<=50K
52,12,35598,13,9,14,37,42,5,6,0,0,40,7,<=50K
38,12,33983,27,10,9,37,11,5,6,0,0,40,7,<=50K
49,12,192776,22,14,9,10,11,5,6,0,1977,45,7,>50K
30,12,118551,1,13,9,46,19,5,20,0,0,16,7,>50K
60,12,201965,27,10,2,18,42,5,6,0,0,40,7,>50K
22,35,139883,27,10,2,35,30,5,6,0,0,40,7,<=50K
35,12,285020,13,9,2,34,4,5,6,0,0,40,7,<=50K
30,12,303990,13,9,2,37,4,5,6,0,0,60,7,<=50K
67,12,49401,33,11,14,25,4,5,20,0,0,24,7,<=50K
46,12,279196,1,13,2,34,4,5,20,0,0,40,7,<=50K
17,12,211870,23,5,2,25,4,5,6,0,0,6,7,<=50K
22,12,281432,27,10,2,15,30,5,6,0,0,30,7,<=50K
27,12,161155,58,6,2,25,4,5,6,0,0,40,7,<=50K
23,12,197904,13,9,2,25,42,5,20,0,0,35,7,<=50K
33,12,111746,31,12,9,34,11,5,6,0,0,45,76,<=50K
43,8,170721,27,10,9,34,11,5,6,0,0,20,7,<=50K
28,0,70100,1,13,2,18,4,5,6,0,0,20,7,<=50K
41,12,193626,13,9,24,34,42,5,20,0,0,40,7,<=50K
52,35,271749,77,8,2,35,57,17,6,594,0,40,7,<=50K
25,12,189775,27,10,24,3,30,17,20,0,0,20,7,<=50K
63,35,401531,65,2,9,35,11,5,6,0,0,35,7,<=50K
59,47,286967,13,9,9,37,11,5,6,0,0,45,7,<=50K
45,47,164427,1,13,14,18,42,5,20,0,0,40,7,<=50K
38,12,91039,1,13,9,32,11,5,6,15024,0,60,7,>50K
40,12,347934,13,9,2,25,4,5,20,0,0,35,7,<=50K
46,45,371373,13,9,14,3,4,5,6,0,0,40,7,<=50K
35,12,32220,31,12,2,10,4,5,20,0,0,60,7,<=50K
34,12,187251,13,9,14,18,42,5,20,0,0,25,7,<=50K
33,12,178107,1,13,2,34,30,5,6,0,0,20,7,<=50K
41,12,343121,13,9,14,3,42,5,20,0,0,36,7,<=50K
20,12,262749,27,10,2,41,30,5,6,0,0,40,7,<=50K
23,12,403107,56,3,2,25,30,5,6,0,0,40,80,<=50K
26,12,64293,27,10,2,18,4,5,20,0,0,35,7,<=50K
72,35,303588,13,9,9,35,11,5,6,0,0,20,7,<=50K
23,47,324960,13,9,2,40,4,5,6,0,0,40,67,<=50K
62,47,114060,13,9,9,37,11,5,6,0,0,40,7,<=50K
52,12,48925,27,10,9,3,11,5,6,0,0,40,7,<=50K
58,12,180980,27,10,14,25,42,5,20,0,0,42,81,<=50K
25,12,181054,1,13,2,32,4,5,20,0,0,40,7,<=50K
24,12,388093,1,13,2,10,4,17,6,0,0,40,7,<=50K
19,12,249609,27,10,2,49,30,5,6,0,0,8,7,<=50K
43,12,112131,27,10,9,10,11,5,6,0,0,40,7,<=50K
47,47,543162,13,9,44,3,42,17,20,0,0,40,7,<=50K
39,12,91996,13,9,14,25,42,5,20,0,0,40,7,<=50K
49,12,141944,33,11,24,15,42,5,6,0,1380,42,7,<=50K
53,35,251804,56,3,63,35,42,17,20,0,0,30,7,<=50K
32,12,37070,33,11,2,34,4,5,6,0,0,45,7,<=50K
34,12,337587,27,10,9,18,11,5,6,0,0,50,7,>50K
28,12,189346,13,9,14,34,4,5,6,0,0,45,7,<=50K
57,35,222216,33,11,63,35,42,5,20,0,0,38,7,<=50K
25,12,267044,27,10,2,3,4,38,20,0,0,20,7,<=50K
20,35,214635,27,10,2,35,30,5,6,0,0,24,7,<=50K
21,35,204226,27,10,2,35,42,5,20,0,0,35,7,<=50K
34,12,108116,1,13,9,18,11,5,6,0,0,50,7,>50K
38,55,99146,1,13,9,10,11,5,6,15024,0,80,7,>50K
50,12,196232,13,9,9,10,11,5,6,7688,0,50,7,>50K
24,47,248344,27,10,14,15,4,17,6,0,0,50,7,<=50K
37,47,186035,27,10,9,46,11,5,6,0,0,45,7,>50K
44,12,177905,27,10,14,41,42,5,6,0,0,58,7,>50K
28,12,85812,27,10,9,32,19,5,20,0,0,40,7,<=50K
42,12,221172,1,13,9,10,11,5,6,0,0,40,7,>50K
74,12,99183,27,10,14,3,4,5,20,0,0,9,7,<=50K
38,8,190387,13,9,9,34,11,5,6,0,0,50,7,<=50K
44,8,202692,22,14,9,18,11,5,6,0,0,40,7,<=50K
44,12,109339,16,7,14,41,42,52,20,0,0,46,50,<=50K
26,12,108658,13,9,2,41,4,5,6,0,0,40,7,<=50K
36,12,197202,13,9,9,25,11,17,6,0,0,40,7,<=50K
41,12,101739,31,12,9,10,19,5,20,0,0,50,7,>50K
67,12,231559,53,15,9,18,11,5,6,20051,0,48,7,>50K
39,47,207853,77,8,9,46,11,5,6,0,0,50,7,<=50K
57,12,190942,65,2,63,82,4,17,20,0,0,30,7,<=50K
29,12,102345,33,11,44,34,4,5,6,0,0,40,7,<=50K
31,55,41493,1,13,2,40,4,5,20,0,0,45,7,<=50K
34,35,190027,13,9,2,35,42,17,20,0,0,40,7,<=50K
44,12,210525,27,10,9,37,11,5,6,0,0,40,7,<=50K
29,12,133937,43,16,2,18,30,5,6,0,0,40,7,<=50K
30,12,237903,27,10,2,15,42,5,20,0,0,40,7,<=50K
27,12,163862,13,9,2,37,4,5,6,0,0,40,7,<=50K
27,12,201872,27,10,9,32,11,5,6,0,0,50,7,<=50K
32,12,84179,13,9,2,15,4,5,20,0,0,45,7,<=50K
58,12,51662,58,6,9,25,19,5,20,0,0,8,7,<=50K
35,47,233327,27,10,9,49,11,5,6,0,0,40,7,<=50K
21,12,259510,13,9,2,15,30,5,6,0,0,36,7,<=50K
28,12,184831,27,10,2,34,42,5,6,0,0,40,7,<=50K
46,8,245724,27,10,14,10,4,5,6,0,0,50,7,<=50K
36,8,27053,13,9,44,25,42,5,20,0,0,40,7,<=50K
72,12,205343,16,7,63,3,42,5,20,0,0,40,7,<=50K
35,12,229328,13,9,9,41,19,17,20,0,0,40,7,<=50K
33,45,319560,33,11,14,34,42,17,20,0,0,40,7,>50K
69,12,136218,16,7,2,41,4,5,20,0,0,40,7,<=50K
35,12,54576,13,9,9,41,11,5,6,0,0,40,7,<=50K
31,12,323069,13,9,44,3,42,5,20,0,0,20,35,<=50K
34,12,148291,13,9,9,46,19,5,20,0,0,32,7,<=50K
30,12,152453,16,7,9,25,11,5,6,0,0,40,39,<=50K
28,12,114053,1,13,2,37,4,5,6,0,0,55,7,<=50K
54,12,212960,1,13,9,32,11,5,6,0,0,35,7,>50K
47,12,264052,27,10,9,18,11,5,6,0,0,50,7,>50K
24,12,82804,13,9,2,15,42,17,20,0,0,40,7,<=50K
52,8,334273,1,13,9,18,11,5,6,0,0,60,7,>50K
20,12,27337,13,9,2,15,30,38,6,0,0,48,7,<=50K
43,55,188436,22,14,9,10,11,5,6,5013,0,45,7,<=50K
45,12,433665,36,4,44,25,42,5,20,0,0,40,39,<=50K
29,8,110663,13,9,44,34,4,5,6,0,0,35,7,<=50K
47,12,87490,22,14,14,10,42,5,6,0,0,42,7,<=50K
24,12,354351,13,9,2,34,30,5,6,0,0,40,7,<=50K
51,12,95469,13,9,9,18,11,5,6,0,0,40,7,<=50K
17,12,242718,16,7,2,32,30,5,6,0,0,12,7,<=50K
37,12,22463,33,11,9,34,11,5,6,0,1977,40,7,>50K
27,12,158156,43,16,2,18,4,5,20,0,0,70,7,<=50K
29,12,350162,1,13,9,10,19,5,6,0,0,40,7,>50K
18,35,165532,77,8,2,35,30,5,6,0,0,25,7,<=50K
36,8,28738,31,12,14,32,42,5,20,0,0,35,7,<=50K
58,47,283635,1,13,2,18,4,5,20,0,0,40,7,<=50K
26,8,86646,27,10,9,34,11,5,6,0,0,45,7,<=50K
65,35,195733,27,10,9,35,11,5,6,0,0,30,7,>50K
57,12,69884,13,9,9,32,11,5,6,0,0,40,7,>50K
59,12,199713,13,9,9,34,11,5,6,0,0,40,7,<=50K
27,12,181659,13,9,9,41,11,5,6,0,0,40,7,<=50K
31,8,340939,1,13,2,46,4,5,6,0,0,40,7,<=50K
21,12,197747,27,10,2,32,30,5,20,0,0,24,7,<=50K
29,12,34292,27,10,2,3,4,5,6,0,0,60,7,<=50K
18,12,156764,16,7,2,25,30,5,6,0,0,40,7,<=50K
52,12,25826,58,6,9,34,11,5,6,0,1887,47,7,>50K
57,55,103948,1,13,14,18,4,5,6,0,0,80,7,<=50K
42,35,137390,13,9,9,35,11,5,6,0,0,40,7,<=50K
55,35,105138,13,9,9,35,19,28,20,0,0,40,7,<=50K
60,12,39352,36,4,2,37,4,5,6,0,0,48,7,>50K
31,12,168387,1,13,9,18,11,5,6,7688,0,40,60,>50K
23,12,117789,1,13,2,3,30,5,20,0,0,40,7,<=50K
27,12,267147,13,9,2,32,30,5,6,0,0,40,7,<=50K
23,35,99399,27,10,2,35,42,38,20,0,0,25,7,<=50K
42,8,214242,53,15,9,18,11,5,6,0,1902,50,7,>50K
25,12,200408,27,10,2,46,4,5,6,2174,0,40,7,<=50K
49,12,136455,1,13,2,18,4,5,20,0,0,45,7,<=50K
32,12,239824,1,13,2,46,4,5,6,0,0,40,7,<=50K
19,12,217039,27,10,2,3,30,5,6,0,0,28,7,<=50K
60,12,51290,36,4,14,25,4,5,20,0,0,40,7,<=50K
42,47,175674,23,5,9,25,11,5,6,0,0,40,7,<=50K
35,8,194404,31,12,2,40,4,5,6,0,0,40,7,<=50K
48,12,45612,13,9,2,3,42,17,20,0,0,37,7,<=50K
51,12,410114,22,14,9,34,11,5,6,0,0,40,7,>50K
29,12,182521,13,9,2,34,4,38,6,0,0,40,7,<=50K
36,47,339772,13,9,44,10,4,17,6,0,0,40,7,<=50K
17,12,169658,58,6,2,25,30,5,20,0,0,21,7,<=50K
52,12,200853,22,14,14,18,4,5,20,6849,0,60,7,<=50K
24,12,247564,13,9,2,34,4,5,6,0,0,40,7,<=50K
24,12,249909,13,9,9,15,11,5,6,0,0,50,7,<=50K
26,47,208122,1,13,2,18,30,5,6,1055,0,40,7,<=50K
27,12,109881,1,13,2,25,30,5,20,0,0,20,7,<=50K
39,12,207824,13,9,2,15,30,5,6,0,0,60,7,<=50K
30,12,369027,13,9,9,37,11,17,6,0,0,45,7,<=50K
50,8,114117,13,9,9,10,11,5,6,0,0,32,7,<=50K
52,55,51048,1,13,9,32,11,5,6,0,0,55,7,<=50K
46,12,102388,53,15,9,18,11,5,6,15024,0,45,7,>50K
23,12,190483,1,13,2,32,30,5,20,0,0,20,7,<=50K
45,12,462440,16,7,63,25,4,17,20,0,0,20,7,<=50K
65,12,109351,23,5,63,82,42,17,20,0,0,24,7,<=50K
29,12,34383,33,11,9,37,11,5,6,0,0,55,7,<=50K
47,12,241832,23,5,24,15,42,5,6,0,0,40,80,<=50K
30,12,124187,13,9,2,40,30,17,6,0,0,60,7,<=50K
34,12,153614,13,9,9,32,11,5,6,0,0,45,7,>50K
38,8,267556,13,9,9,32,11,5,6,0,0,64,7,<=50K
33,12,205469,27,10,9,10,11,5,6,0,0,40,7,>50K
49,12,268090,1,13,9,32,11,5,6,0,0,26,7,>50K
47,8,165039,27,10,2,25,42,17,20,0,0,40,7,<=50K
49,47,120451,58,6,44,25,42,17,20,0,0,40,7,<=50K
43,12,154374,27,10,9,34,11,5,6,15024,0,60,7,>50K
30,12,103649,1,13,9,3,19,17,20,0,0,40,7,>50K
58,8,35723,13,9,9,34,11,5,6,0,0,60,7,<=50K
19,12,262601,13,9,2,25,30,5,20,0,0,14,7,<=50K
21,12,226181,1,13,2,15,4,5,6,0,0,40,7,<=50K
33,12,175697,1,13,9,10,11,5,6,15024,0,60,7,>50K
47,55,248145,56,3,9,37,11,5,6,0,0,50,21,<=50K
52,8,289436,43,16,9,18,11,5,6,0,0,60,7,>50K
26,12,75654,13,9,14,34,4,5,6,0,0,55,7,<=50K
60,12,199378,13,9,9,34,11,5,6,0,0,40,7,<=50K
21,12,160968,27,10,2,15,30,5,6,0,0,40,7,<=50K
36,12,188563,27,10,9,32,11,5,6,5178,0,50,7,>50K
31,12,55849,27,10,9,34,11,5,6,0,0,45,7,<=50K
50,55,195322,43,16,44,18,4,5,6,0,0,40,7,>50K
31,47,402089,13,9,14,3,42,5,20,0,0,40,7,<=50K
71,12,78277,13,9,9,34,11,5,6,0,0,15,7,<=50K
58,35,158611,13,9,9,35,11,5,6,0,0,50,7,<=50K
30,0,169496,1,13,9,46,11,5,6,0,0,40,7,>50K
20,12,130959,27,10,2,25,30,5,6,0,0,20,7,<=50K
24,12,556660,13,9,2,10,57,5,6,4101,0,50,7,<=50K
35,12,292472,43,16,9,18,11,28,6,0,0,40,74,>50K
38,0,143774,27,10,44,10,4,5,20,0,0,45,7,<=50K
27,12,288341,13,9,2,41,30,5,20,0,0,32,7,<=50K
29,0,71592,27,10,2,3,42,28,20,0,0,40,64,<=50K
70,35,167358,23,5,63,35,42,5,20,1111,0,15,7,<=50K
34,12,106742,13,9,9,34,11,5,6,0,0,45,7,<=50K
44,12,219288,36,4,9,34,11,5,6,0,0,35,7,<=50K
43,12,174524,13,9,9,41,11,5,6,0,0,40,7,>50K
44,8,335183,77,8,9,15,11,17,6,0,0,40,7,>50K
35,12,261293,22,14,2,32,4,5,6,0,0,60,7,<=50K
27,12,111900,27,10,2,18,4,5,6,0,0,40,7,<=50K
43,47,194360,22,14,2,18,4,5,6,0,0,38,7,<=50K
20,12,81145,27,10,2,32,4,5,20,0,0,25,7,<=50K
42,12,341204,31,12,14,18,42,5,20,8614,0,40,7,>50K
27,0,249362,27,10,9,37,11,5,6,3411,0,40,7,<=50K
42,12,247019,13,9,9,34,11,17,6,0,0,40,7,>50K
20,35,114746,16,7,24,35,30,28,20,0,1762,40,48,<=50K
24,12,172146,23,5,2,41,4,5,6,0,1721,40,7,<=50K
48,45,110457,27,10,14,10,4,5,6,0,0,40,7,<=50K
17,35,80077,16,7,2,35,30,5,20,0,0,20,7,<=50K
17,8,368700,16,7,2,40,30,5,6,0,0,10,7,<=50K
33,12,182556,1,13,9,10,11,5,6,0,0,40,7,>50K
50,55,219420,13,9,9,32,11,5,6,0,0,50,7,>50K
22,12,240817,13,9,2,32,30,5,20,2597,0,40,7,<=50K
17,12,102726,77,8,2,25,30,5,6,0,0,16,7,<=50K
32,12,226267,27,10,9,3,11,5,6,0,0,40,39,<=50K
31,12,125457,13,9,2,34,4,5,6,0,0,45,7,<=50K
58,8,204021,13,9,63,10,4,5,6,0,0,50,7,<=50K
29,47,92262,13,9,2,49,30,5,6,0,0,48,7,<=50K
37,12,161141,33,11,9,34,11,5,6,0,0,40,76,>50K
34,8,190290,13,9,9,34,11,5,6,0,0,40,7,>50K
23,47,430828,27,10,44,10,42,17,6,0,0,40,7,<=50K
18,0,59342,16,7,2,3,30,5,20,0,0,5,7,<=50K
34,12,136721,13,9,14,10,4,5,20,0,0,40,7,<=50K
66,35,149422,36,4,2,35,4,5,6,0,0,4,7,<=50K
45,47,86644,1,13,9,18,19,5,20,0,0,55,7,<=50K
41,12,195124,22,14,2,10,4,5,6,0,0,35,78,<=50K
26,12,167350,13,9,2,25,57,5,6,0,0,30,7,<=50K
54,47,113000,27,10,9,40,11,5,6,0,0,40,7,<=50K
24,12,140027,27,10,2,41,30,17,20,0,0,45,7,<=50K
42,12,262425,27,10,9,18,11,5,6,0,0,50,7,<=50K
20,12,316702,27,10,2,18,30,5,6,0,0,20,7,<=50K
23,0,335453,1,13,2,46,4,5,20,0,0,20,7,<=50K
25,35,202480,31,12,2,35,57,5,6,0,0,45,7,<=50K
35,12,203628,22,14,2,18,4,5,6,0,0,60,7,>50K
31,12,118710,22,14,9,46,11,5,6,0,1902,40,7,>50K
30,12,189620,1,13,2,18,30,5,20,0,0,40,67,<=50K
19,12,475028,13,9,2,32,30,5,20,0,0,20,7,<=50K
36,47,110866,1,13,2,18,4,5,6,0,0,50,7,<=50K
31,12,243605,1,13,63,32,42,5,20,0,1380,40,21,<=50K
21,12,163870,27,10,2,15,30,5,6,0,0,30,7,<=50K
31,8,80145,27,10,9,34,11,5,6,0,0,40,7,<=50K
46,12,295566,43,16,14,18,42,5,20,25236,0,65,7,>50K
44,12,63042,1,13,14,10,30,5,20,0,0,50,7,>50K
40,12,229148,77,8,9,25,11,17,6,0,0,40,26,<=50K
45,12,242552,27,10,2,32,4,17,6,0,0,40,7,<=50K
60,12,177665,13,9,9,34,11,5,6,0,0,35,7,<=50K
18,12,208103,16,7,2,25,57,5,6,0,0,25,7,<=50K
28,12,296450,1,13,9,18,11,5,6,0,0,40,7,<=50K
36,12,70282,27,10,14,3,42,17,20,0,0,40,7,<=50K
36,12,271767,1,13,44,18,4,5,6,0,0,40,35,<=50K
40,12,144995,33,11,9,46,11,5,6,4386,0,40,7,<=50K
36,47,382635,1,13,14,3,42,5,20,0,0,35,54,<=50K
31,12,295697,13,9,44,25,42,17,20,0,0,40,7,<=50K
33,12,194141,13,9,9,41,11,5,6,0,0,40,7,<=50K
19,0,378418,13,9,2,46,30,5,20,0,0,40,7,<=50K
22,12,214399,27,10,2,32,30,5,20,0,0,15,7,<=50K
34,12,217460,1,13,9,10,11,5,6,0,0,45,7,>50K
33,12,182556,13,9,2,25,4,5,6,0,0,40,7,<=50K
41,12,125831,13,9,9,34,11,5,6,0,2051,60,7,<=50K
29,12,271328,1,13,2,18,4,5,6,4650,0,40,7,<=50K
50,47,50459,13,9,9,10,11,5,6,0,0,42,7,>50K
42,12,162140,1,13,9,10,11,5,6,7298,0,45,7,>50K
43,12,177937,1,13,2,18,4,5,6,0,0,40,35,>50K
44,12,111502,13,9,9,32,19,5,20,0,0,40,7,<=50K
20,12,299047,27,10,2,25,4,5,20,0,0,20,7,<=50K
31,12,223212,13,9,9,25,11,5,6,0,0,40,39,<=50K
65,8,118474,16,7,9,10,11,5,6,9386,0,59,35,>50K
23,12,352139,27,10,2,25,4,5,20,0,0,24,7,<=50K
55,12,173093,27,10,14,3,4,28,20,0,0,40,7,<=50K
26,12,181655,33,11,9,3,11,5,6,0,2377,45,7,<=50K
25,12,332702,33,11,2,25,30,5,20,0,0,15,7,<=50K
45,35,51164,27,10,9,35,19,17,20,0,0,40,7,<=50K
35,12,234901,27,10,9,34,11,5,6,2407,0,40,7,<=50K
36,12,131414,27,10,2,32,4,17,20,0,0,36,7,<=50K
43,0,260960,1,13,9,18,11,5,6,0,0,50,7,<=50K
56,12,156052,13,9,63,25,42,17,20,594,0,20,7,<=50K
42,12,279914,1,13,9,46,11,5,6,0,0,40,7,>50K
19,12,192453,27,10,2,25,57,5,20,0,0,25,7,<=50K
55,8,200939,13,9,9,37,11,5,6,0,0,72,7,<=50K
42,12,151408,22,14,2,10,4,5,20,14084,0,50,7,>50K
26,12,112847,33,11,2,46,30,5,6,0,0,40,7,<=50K
17,12,316929,77,8,2,15,30,5,6,0,0,20,7,<=50K
42,47,126319,1,13,9,18,19,5,20,0,0,40,7,>50K
55,12,197422,13,9,9,37,11,5,6,7688,0,40,7,>50K
32,12,267736,27,10,2,3,30,17,20,0,0,40,7,<=50K
29,12,267034,16,7,2,34,30,17,6,0,0,40,75,<=50K
46,0,193047,1,13,9,18,11,5,6,0,0,37,7,<=50K
29,0,356089,1,13,9,10,11,5,6,7688,0,40,7,>50K
22,12,223515,1,13,2,18,42,5,6,0,0,20,7,<=50K
58,8,87510,58,6,9,34,11,5,6,0,0,40,7,<=50K
23,12,145111,13,9,2,37,42,5,6,0,0,50,7,<=50K
39,12,48093,13,9,2,15,4,5,6,0,0,40,7,<=50K
27,12,31757,33,11,2,34,30,5,6,0,0,38,7,<=50K
54,12,285854,13,9,9,37,11,5,6,0,0,40,7,>50K
33,47,120064,1,13,2,18,4,5,20,0,0,45,7,<=50K
46,45,167381,13,9,9,3,19,5,20,0,0,40,7,>50K
37,12,103408,13,9,2,40,4,17,6,0,0,40,7,<=50K
36,12,101460,13,9,2,25,4,5,20,0,0,18,7,<=50K
59,47,420537,13,9,9,3,19,5,20,0,0,38,7,>50K
34,47,119411,13,9,14,49,42,5,6,0,0,40,76,<=50K
53,55,128272,43,16,9,10,11,5,6,0,0,70,7,>50K
51,12,386773,1,13,2,32,4,5,6,0,0,55,7,>50K
32,12,283268,58,6,44,25,42,5,20,0,0,42,7,<=50K
31,0,301526,27,10,24,25,57,5,6,0,0,40,7,<=50K
22,12,151790,27,10,9,32,19,5,20,0,0,30,61,<=50K
47,8,106252,1,13,14,32,4,5,20,0,0,50,7,<=50K
32,12,188557,13,9,2,41,4,5,6,0,0,40,7,<=50K
26,12,171114,27,10,2,40,4,5,20,0,0,38,7,<=50K
37,12,327323,56,3,44,40,4,5,6,0,0,32,83,<=50K
31,12,244147,13,9,14,34,42,5,6,0,0,55,7,<=50K
37,12,280282,33,11,9,46,19,5,20,0,0,24,7,>50K
55,12,116442,13,9,2,32,4,5,6,0,0,38,7,<=50K
23,47,282579,33,11,14,46,4,5,6,0,0,56,7,<=50K
36,12,51838,27,10,14,3,42,5,20,0,0,40,7,<=50K
34,12,73585,22,14,9,18,11,5,6,0,0,40,35,<=50K
43,12,226902,1,13,9,32,11,5,6,0,0,50,7,>50K
54,12,279129,27,10,2,46,4,5,6,0,0,40,7,<=50K
43,0,146908,27,10,9,34,11,5,6,0,0,40,35,<=50K
28,12,196690,33,11,2,41,4,5,20,0,1669,42,7,<=50K
40,12,130760,33,11,9,10,11,5,6,0,0,50,7,>50K
41,8,49572,27,10,9,10,11,5,6,0,0,60,7,<=50K
40,12,237601,1,13,2,32,4,52,20,0,0,55,7,>50K
42,12,169628,27,10,14,3,4,17,20,0,0,38,7,<=50K
61,8,36671,13,9,9,40,11,5,6,0,2352,50,7,<=50K
18,12,231193,77,8,2,41,30,5,6,0,0,30,7,<=50K
59,35,192130,13,9,9,35,11,5,6,0,0,16,7,<=50K
21,35,149704,13,9,2,35,4,5,20,1055,0,40,7,<=50K
48,12,102102,33,11,9,46,11,5,6,0,0,50,7,>50K
41,55,32185,1,13,9,46,11,5,6,0,0,40,7,<=50K
18,35,196061,27,10,2,35,30,5,6,0,0,33,7,<=50K
23,12,211046,13,9,2,32,4,5,20,2463,0,40,7,<=50K
60,12,31577,13,9,9,37,11,5,6,0,0,60,7,>50K
22,12,162343,27,10,2,25,57,17,6,0,0,20,7,<=50K
61,12,128831,13,9,9,41,11,5,6,0,0,40,7,<=50K
25,12,316688,13,9,2,41,4,17,6,0,0,40,7,<=50K
46,12,90758,22,14,2,46,4,5,6,0,0,35,7,>50K
43,12,274363,1,13,9,10,11,5,6,0,1902,40,59,>50K
43,12,154538,31,12,14,34,4,5,6,0,0,40,7,<=50K
24,12,106085,13,9,2,25,30,17,6,0,1721,30,7,<=50K
68,8,315859,16,7,2,40,42,5,6,0,0,20,7,<=50K
31,12,51471,13,9,14,3,42,5,20,0,0,38,7,<=50K
17,12,193830,16,7,2,32,30,5,20,0,0,20,7,<=50K
32,12,231043,13,9,9,34,11,5,6,5178,0,48,7,>50K
50,35,23780,22,14,24,35,57,5,6,0,0,40,7,<=50K
33,12,169879,1,13,9,18,11,5,6,3103,0,47,7,>50K
64,12,270333,1,13,9,18,11,5,6,0,0,40,7,>50K
20,12,138768,13,9,2,37,30,5,6,0,0,30,7,<=50K
30,12,191571,13,9,44,25,30,5,20,0,0,36,7,<=50K
22,35,219941,27,10,2,35,30,17,6,0,0,40,7,<=50K
43,12,94113,27,10,14,10,4,5,6,0,0,45,7,<=50K
22,12,137510,27,10,2,3,30,5,6,0,0,40,7,<=50K
17,12,32607,58,6,2,40,30,5,6,0,0,20,7,<=50K
47,8,93208,13,9,9,25,19,5,20,0,0,75,66,<=50K
41,12,254440,33,11,2,18,4,5,20,0,0,60,7,<=50K
56,12,186556,27,10,9,34,11,5,6,0,0,50,7,>50K
64,12,169871,13,9,9,37,11,5,6,0,0,45,7,<=50K
47,12,191277,13,9,9,37,11,5,6,0,0,50,7,>50K
